date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:11:07	93874/93874	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2007:30:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
09:11:08	402152/402152	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:55%20GMT	https://www.classcentral.com/report/free-certificates/	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
09:11:08	6773/6773	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2009:24:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
09:11:09	29596/29596	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2007:30:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
09:11:10	178854/178854	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:37%20GMT	https://www.classcentral.com/report/free-google-certifications/	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
09:11:11	848973/848973	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:10%20GMT	https://www.classcentral.com/starting-this-month	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
09:11:11	374/374	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Feb%202023%2012:11:11%20GMT	https://www.classcentral.com/new-online-courses	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
09:11:13	779195/779195	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:12%20GMT	https://www.classcentral.com/new-online-courses/january-2023	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/new-online-courses/january-2023.html	(from https://www.classcentral.com/)
09:11:13	498/498	---MC-	302	error ('Found')	text/html	date:Wed,%2015%20Feb%202023%2012:11:13%20GMT	https://www.classcentral.com/most-popular-courses	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
09:11:14	125970/125970	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Feb%202023%2020:04:36%20GMT	https://www.classcentral.com/report/most-popular-february-2023/	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/most-popular-february-2023/index.html	(from https://www.classcentral.com/)
09:11:15	840966/840966	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:15%20GMT	https://www.classcentral.com/subject/ai	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
09:11:16	826649/826649	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:16%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
09:11:17	8155/8155	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:17%20GMT	https://www.classcentral.com/subject/information-technology	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
09:11:18	770372/770372	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:17%20GMT	https://www.classcentral.com/subject/internet-of-things	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
09:11:18	8483/8483	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:18%20GMT	https://www.classcentral.com/subject/computer-networking	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/computer-networking.4c.delayed	(from https://www.classcentral.com/)
09:11:19	8107/8107	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:19%20GMT	https://www.classcentral.com/subject/machine-learning	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/machine-learning	(from https://www.classcentral.com/)
09:11:21	8414/8414	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:21%20GMT	https://www.classcentral.com/subject/deep-learning	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/deep-learning.4f.delayed	(from https://www.classcentral.com/)
09:11:21	770710/770710	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:21%20GMT	https://www.classcentral.com/subject/devops	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/devops.html	(from https://www.classcentral.com/)
09:11:22	8070/8070	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:22%20GMT	https://www.classcentral.com/subject/cryptography	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/cryptography	(from https://www.classcentral.com/)
09:11:23	8451/8451	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:23%20GMT	https://www.classcentral.com/subject/quantum-computing	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/quantum-computing.51.delayed	(from https://www.classcentral.com/)
09:11:25	8462/8462	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:25%20GMT	https://www.classcentral.com/subject/distributed-systems	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/distributed-systems.53.delayed	(from https://www.classcentral.com/)
09:11:25	744731/744731	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:25%20GMT	https://www.classcentral.com/subject/hci	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/hci.html	(from https://www.classcentral.com/)
09:11:26	8060/8060	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:26%20GMT	https://www.classcentral.com/subject/blockchain	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/blockchain	(from https://www.classcentral.com/)
09:11:28	8452/8452	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:28%20GMT	https://www.classcentral.com/subject/computer-graphics	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/computer-graphics.56.delayed	(from https://www.classcentral.com/)
09:11:28	740677/740677	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:28%20GMT	https://www.classcentral.com/subject/operating-systems	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/operating-systems.html	(from https://www.classcentral.com/)
09:11:29	8155/8155	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:29%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/nutrition-and-wellness	(from https://www.classcentral.com/)
09:11:31	8436/8436	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:31%20GMT	https://www.classcentral.com/subject/public-health	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/public-health.59.delayed	(from https://www.classcentral.com/)
09:11:31	827501/827501	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:31%20GMT	https://www.classcentral.com/subject/disease-and-disorders	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/disease-and-disorders.html	(from https://www.classcentral.com/)
09:11:32	8063/8063	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:32%20GMT	https://www.classcentral.com/subject/health-care	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/health-care	(from https://www.classcentral.com/)
09:11:33	8366/8366	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:33%20GMT	https://www.classcentral.com/subject/nursing	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/nursing.5b.delayed	(from https://www.classcentral.com/)
09:11:35	8459/8459	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:35%20GMT	https://www.classcentral.com/subject/veterinary-science	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/veterinary-science.5d.delayed	(from https://www.classcentral.com/)
09:11:35	749914/749914	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:35%20GMT	https://www.classcentral.com/subject/anatomy	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/anatomy.html	(from https://www.classcentral.com/)
09:11:36	8010/8010	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:36%20GMT	https://www.classcentral.com/subject/cme	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/cme	(from https://www.classcentral.com/)
09:11:38	8533/8533	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/foundations-of-mathematics.60.delayed	(from https://www.classcentral.com/)
09:11:38	790629/790629	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:38%20GMT	https://www.classcentral.com/subject/statistics	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/statistics.html	(from https://www.classcentral.com/)
09:11:39	8071/8071	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:39%20GMT	https://www.classcentral.com/subject/calculus	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/calculus	(from https://www.classcentral.com/)
09:11:41	8411/8411	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:41%20GMT	https://www.classcentral.com/subject/trigonometry	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/trigonometry.63.delayed	(from https://www.classcentral.com/)
09:11:41	743151/743151	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:41%20GMT	https://www.classcentral.com/subject/discrete-mathematics	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/discrete-mathematics.html	(from https://www.classcentral.com/)
09:11:42	8050/8050	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:42%20GMT	https://www.classcentral.com/subject/geometry	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/geometry	(from https://www.classcentral.com/)
09:11:43	8366/8366	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:43%20GMT	https://www.classcentral.com/subject/algebra	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/algebra.65.delayed	(from https://www.classcentral.com/)
09:11:45	8414/8414	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:45%20GMT	https://www.classcentral.com/subject/number-theory	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/number-theory.67.delayed	(from https://www.classcentral.com/)
09:11:45	743913/743913	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:45%20GMT	https://www.classcentral.com/subject/precalculus	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
09:11:46	8094/8094	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:46%20GMT	https://www.classcentral.com/subject/combinatorics	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/combinatorics	(from https://www.classcentral.com/)
09:11:48	8459/8459	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:48%20GMT	https://www.classcentral.com/subject/linear-programming	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/linear-programming.6a.delayed	(from https://www.classcentral.com/)
09:11:48	728478/728478	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:48%20GMT	https://www.classcentral.com/subject/mathematical-logic	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/mathematical-logic.html	(from https://www.classcentral.com/)
09:11:49	8168/8168	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:49%20GMT	https://www.classcentral.com/subject/management-and-leadership	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/management-and-leadership	(from https://www.classcentral.com/)
09:11:51	8449/8449	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:51%20GMT	https://www.classcentral.com/subject/entrepreneurship	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/entrepreneurship.6d.delayed	(from https://www.classcentral.com/)
09:11:51	803403/803403	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:51%20GMT	https://www.classcentral.com/subject/finance	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/finance.html	(from https://www.classcentral.com/)
09:11:52	8078/8078	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:52%20GMT	https://www.classcentral.com/subject/marketing	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/marketing	(from https://www.classcentral.com/)
09:11:53	8486/8486	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:53%20GMT	https://www.classcentral.com/subject/strategic-management	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/strategic-management.6f.delayed	(from https://www.classcentral.com/)
09:11:55	8493/8493	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:55%20GMT	https://www.classcentral.com/subject/business-intelligence	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/business-intelligence.71.delayed	(from https://www.classcentral.com/)
09:11:55	768857/768857	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:55%20GMT	https://www.classcentral.com/subject/industry-specific	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/industry-specific.html	(from https://www.classcentral.com/)
09:11:56	8081/8081	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:56%20GMT	https://www.classcentral.com/subject/accounting	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/accounting	(from https://www.classcentral.com/)
09:11:58	8459/8459	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:58%20GMT	https://www.classcentral.com/subject/project-management	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/project-management.74.delayed	(from https://www.classcentral.com/)
09:11:58	761087/761087	---MCZ	200	added ('OK')	text/html	date:Wed,%2015%20Feb%202023%2012:11:58%20GMT	https://www.classcentral.com/subject/human-resources	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/human-resources.html	(from https://www.classcentral.com/)
09:11:59	8016/8016	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Wed,%2015%20Feb%202023%2012:11:59%20GMT	https://www.classcentral.com/subject/sales	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/subject/sales	(from https://www.classcentral.com/)
